name	modelId	modelIdData	rarity	classId	zennyCost	sharpnessId	rawDamage	defense	affinity	elementId	eleDamage	ailmentId	ailDamage	slots	unk3	unk4	unk5	unk6	unk7	unk8	unk9	unk10	unk11	unk12	unk13	unk14	unk15	unk16	unk17
プールセダン	3342	wh342	9	ハンマー	0	1054	265	0	0	水	410	睡眠	300	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
プールアーク	3342	wh342	10	ハンマー	0	1047	425	0	0	水	470	睡眠	350	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
モォーギル	3343	wh343	2	ハンマー	0	286	150	0	0	炎	280	なし	0	0	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
バンギル	3343	wh343	3	ハンマー	50000	542	170	0	0	炎	390	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ジギル	3343	wh343	4	ハンマー	50000	798	190	0	0	炎	470	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
メルギル	3343	wh343	6	ハンマー	50000	798	220	0	0	炎	540	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ラッドギル	3343	wh343	4	ハンマー	50000	798	240	0	0	炎	610	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ギルメドン	3343	wh343	9	ハンマー	0	1054	260	0	0	炎	740	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ギルニギル	3343	wh343	10	ハンマー	0	1047	420	0	0	炎	850	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
スカイシエル	3340	wh340	1	ガンランス	0	274	150	0	0	水	180	睡眠	50	0	5	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スカイカムエル	3340	wh340	3	ガンランス	50000	530	180	0	0	水	220	睡眠	100	1	5	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スカイヘームル	3340	wh340	5	ガンランス	50000	786	200	0	0	水	260	睡眠	130	1	8	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スカイダングス	3340	wh340	6	ガンランス	50000	786	220	0	0	水	320	睡眠	150	2	11	0	255	0	0	0	0	0	0	0	0	0	15	0	0
スカイアカシュ	3340	wh340	4	ガンランス	40000	786	235	0	0	水	350	睡眠	170	2	14	0	255	0	8	0	0	0	0	0	0	0	15	0	0
フィルマメンタム	3340	wh340	9	ガンランス	0	1042	260	0	0	水	400	睡眠	180	0	14	0	255	0	0	0	8	0	0	1	0	1	15	0	0
メンタアネモス	3340	wh340	10	ガンランス	0	1049	420	0	0	水	510	睡眠	210	0	17	0	255	0	0	0	8	0	0	5	0	1	15	0	0
シャルーエスパス	3341	wh341	1	ガンランス	0	274	140	0	0	炎	320	なし	0	0	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャルーアエレオ	3341	wh341	3	ガンランス	50000	530	170	0	0	炎	400	なし	0	1	3	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャルーロクーム	3341	wh341	4	ガンランス	50000	786	190	0	0	炎	490	なし	0	1	6	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャルースレイン	3341	wh341	6	ガンランス	50000	786	210	0	0	炎	570	なし	0	2	9	0	255	0	0	0	0	0	0	0	0	0	15	0	0
シャルーコンジエン	3341	wh341	4	ガンランス	40000	786	225	0	0	炎	640	なし	0	2	12	0	255	0	8	0	0	0	0	0	0	0	15	0	0
スタシアヴァルムト	3341	wh341	9	ガンランス	0	1042	250	0	0	炎	710	なし	0	0	12	0	255	0	0	0	8	0	0	1	0	1	15	0	0
インフェスヴァルム	3341	wh341	10	ガンランス	0	1049	420	0	0	炎	820	なし	0	0	15	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ロザ・シャルマン	3752	wh752	2	片手剣	0	512	165	0	10	龍	120	なし	0	1	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ロザ・シンシア	3752	wh752	3	片手剣	50000	768	180	0	10	龍	220	なし	0	1	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
ロザ・スペリオ	3752	wh752	6	片手剣	50000	523	230	0	10	龍	380	なし	0	2	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ロザ・リアード	3752	wh752	4	片手剣	50000	523	250	0	15	龍	420	なし	0	2	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
セフィド・ローズ	3752	wh752	9	片手剣	0	779	275	0	15	龍	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
グレイス・ローズ	3752	wh752	10	片手剣	0	1038	410	0	15	龍	540	なし	0	0	0	0	255	0	0	3	8	0	0	5	0	1	15	0	0
ロザ・クルール	3753	wh753	2	片手剣	0	512	165	0	10	水	120	なし	0	1	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ロザ・ペルフェート	3753	wh753	3	片手剣	50000	768	180	0	10	水	220	なし	0	1	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
ロザ・プリーマ	3753	wh753	6	片手剣	50000	523	230	0	10	水	380	なし	0	2	0	0	255	0	0	3	0	0	0	0	0	0	15	0	0
ロザ・リアーナ	3753	wh753	4	片手剣	50000	523	250	0	15	水	420	なし	0	2	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
リッター・ローズ	3753	wh753	9	片手剣	0	779	275	0	15	水	450	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
エーデル・ローズ	3753	wh753	10	片手剣	0	1038	410	0	15	水	540	なし	0	0	0	0	255	0	0	3	8	0	0	5	0	1	15	0	0
ヴィオレアンガルド	3756	wh756	1	双剣	0	513	150	0	0	龍	190	なし	0	0	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヴィオレマルシェ	3756	wh756	3	双剣	50000	769	180	0	0	龍	260	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
ヴィオレファンデヴ	3756	wh756	7	双剣	50000	1025	235	0	0	龍	340	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ヴィオレボンナバン	3756	wh756	5	双剣	50000	1030	250	0	0	龍	410	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ヴィオレボンナリエ	3756	wh756	9	双剣	0	1030	270	0	0	龍	490	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
エペイストプリマーレ	3756	wh756	10	双剣	0	788	420	0	0	龍	560	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ブランアンガルド	3757	wh757	2	双剣	0	513	160	0	0	光	190	なし	0	0	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ブランマルシェ	3757	wh757	4	双剣	50000	769	190	0	0	光	280	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
ブランファンデヴ	3757	wh757	8	双剣	50000	1025	245	0	0	光	330	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ブランボンナバン	3757	wh757	5	双剣	50000	1030	260	0	0	光	420	なし	0	1	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ブランボンナリエ	3757	wh757	10	双剣	0	1030	280	0	0	光	510	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
エペイストマキシマ	3757	wh757	10	双剣	0	788	420	0	0	光	600	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
パイクフィアロ	3758	wh758	2	ランス	0	513	150	0	0	龍	200	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
アルーシェフィアロ	3758	wh758	3	ランス	50000	769	180	0	0	龍	290	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
アセガイフィアロ	3758	wh758	6	ランス	50000	1025	220	0	0	龍	410	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
サリッサフィアロ	3758	wh758	4	ランス	50000	1030	240	0	0	龍	530	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ピルムフィアロ	3758	wh758	9	ランス	0	1030	265	0	0	龍	590	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ランシストプリマーレ	3758	wh758	10	ランス	0	1049	425	0	0	龍	680	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
パイクバイソー	3759	wh759	2	ランス	0	513	150	0	0	光	220	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
アルーシェバイソー	3759	wh759	4	ランス	50000	769	180	0	0	光	370	なし	0	1	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
ダミー	1453	wf453	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	255	10	0	0	0	0	0	0	0	0	15	0	0
アセガイバイソー	3759	wh759	6	ランス	50000	1025	220	0	0	光	450	なし	0	2	0	0	255	0	0	0	0	0	0	0	0	0	15	0	0
サリッサバイソー	3759	wh759	4	ランス	50000	1030	240	0	0	光	590	なし	0	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ピルムバイソー	3759	wh759	9	ランス	0	1030	260	0	0	光	670	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ランシストマキシマ	3759	wh759	10	ランス	0	1049	425	0	0	光	700	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
マム＝スリサズ	2484	wg484	10	片手剣	0	1031	290	0	0	氷	630	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
グログ＝スリサズ	2484	wg484	10	片手剣	0	1032	415	0	0	氷	670	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ワム＝ハガラズ	2485	wg485	10	片手剣	0	1031	295	0	0	水	510	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ウルナ＝ハガラズ	2485	wg485	10	片手剣	0	1032	420	0	0	水	540	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
エラシオ＝ウィアド	2486	wg486	9	ハンマー	0	1026	260	0	0	龍	460	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ケイサス＝ウィアド	2486	wg486	10	ハンマー	0	1036	410	0	0	龍	520	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
フルメ＝イングワ	2487	wg487	0	ハンマー	0	1026	260	0	0	水	510	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
カタラク＝イングワ	2487	wg487	10	ハンマー	0	1036	410	0	0	水	570	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
リヒトヴァルツ	1173	wf173	5	大剣	50000	1036	260	0	10	氷	540	なし	0	1	0	0	225	0	8	0	0	0	0	0	0	0	15	0	0
リヒトライト	1173	wf173	9	大剣	0	1036	270	0	10	氷	620	なし	0	0	0	0	225	0	0	0	8	0	0	1	0	1	15	0	0
リヒトフレイク	1173	wf173	10	大剣	0	791	415	0	10	氷	670	なし	0	0	0	0	225	0	0	0	8	0	0	5	0	1	15	0	0
ナハトヴァルツ	1174	wf174	5	大剣	50000	1036	260	0	10	火	540	なし	0	1	0	0	226	0	8	0	0	0	0	0	0	0	15	0	0
ナハトライト	1174	wf174	9	大剣	0	1036	270	0	10	火	620	なし	0	0	0	0	226	0	0	0	8	0	0	1	0	1	15	0	0
ナハトフレイク	1174	wf174	10	大剣	0	791	415	0	10	火	670	なし	0	0	0	0	226	0	0	0	8	0	0	5	0	1	15	0	0
リヒトノワザット	1175	wf175	4	ハンマー	50000	1034	240	0	10	氷	340	なし	0	0	0	0	238	0	8	0	0	0	0	0	0	0	15	0	0
リヒテンナット	1175	wf175	9	ハンマー	0	1034	250	0	10	氷	380	なし	0	0	0	0	238	0	0	0	8	0	0	1	0	1	15	0	0
リヒテンシュナイツ	1175	wf175	10	ハンマー	0	795	400	0	10	氷	420	なし	0	0	0	0	238	0	0	0	8	0	0	5	0	1	15	0	0
ナハトノワザット	1176	wf176	4	ハンマー	50000	1034	240	0	10	火	340	なし	0	0	0	0	239	0	8	0	0	0	0	0	0	0	15	0	0
ナハタルナット	1176	wf176	9	ハンマー	0	1034	250	0	10	火	380	なし	0	0	0	0	239	0	0	0	8	0	0	1	0	1	15	0	0
ナハタルシュナイツ	1176	wf176	10	ハンマー	0	795	400	0	10	火	420	なし	0	0	0	0	239	0	0	0	8	0	0	5	0	1	15	0	0
きんねこ大剣【大縛】	1600	wf600	5	大剣	50000	1029	260	0	0	なし	0	麻痺	490	3	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
きんねこ大剣【強縛】	1600	wf600	9	大剣	0	1033	275	0	0	なし	0	麻痺	500	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
きんねこ大剣【極縛】	1600	wf600	10	大剣	0	1043	420	0	0	なし	0	麻痺	510	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ぎんねこ大剣【大劇】	1601	wf601	5	大剣	50000	1029	260	0	0	なし	0	毒	740	2	0	0	255	0	8	0	0	0	0	0	0	0	15	0	0
ぎんねこ大剣【強劇】	1601	wf601	9	大剣	0	1033	275	0	0	なし	0	毒	760	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ぎんねこ大剣【極劇】	1601	wf601	10	大剣	0	1043	425	0	0	なし	0	毒	790	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ブリザードダンブル	1335	wf335	4	大剣	50000	1029	260	0	0	氷	550	なし	0	1	0	0	243	0	8	3	0	0	0	0	0	0	15	0	0
ブリズバティーク	1335	wf335	9	大剣	0	1033	275	0	0	氷	600	なし	0	0	0	0	243	0	0	3	8	0	0	1	0	1	15	0	0
ブリズアクロバット	1335	wf335	10	大剣	0	1037	415	0	0	氷	650	なし	0	0	0	0	243	0	0	3	8	0	0	5	0	1	15	0	0
ジャイアントダンブル	1334	wf334	4	大剣	50000	1029	260	0	15	なし	0	なし	0	2	0	0	244	0	8	3	0	0	0	0	0	0	15	0	0
ギガントバティーク	1334	wf334	9	大剣	0	1033	275	0	15	なし	0	なし	0	0	0	0	244	0	0	3	8	0	0	1	0	1	15	0	0
ギガントアクロバット	1334	wf334	10	大剣	0	1037	410	0	15	なし	0	なし	0	0	0	0	244	0	0	3	8	0	0	5	0	1	15	0	0
アイスコート	1336	wf336	5	ガンランス	50000	1030	250	50	0	氷	400	なし	0	1	14	0	160	0	8	0	0	0	0	0	0	0	15	0	0
ロアールアイシア	1336	wf336	9	ガンランス	0	779	260	60	0	氷	440	なし	0	0	14	0	160	0	0	0	8	0	0	1	0	1	15	0	0
パイルアイシア	1336	wf336	10	ガンランス	0	1035	415	70	0	氷	480	なし	0	0	17	0	160	0	0	0	8	0	0	5	0	1	15	0	0
スリープコート	1337	wf337	5	ガンランス	50000	1030	250	50	0	なし	0	睡眠	330	2	13	0	161	0	8	0	0	0	0	0	0	0	15	0	0
ロアールスリピア	1337	wf337	9	ガンランス	0	779	260	60	0	なし	0	睡眠	360	0	13	0	161	0	0	0	8	0	0	1	0	1	15	0	0
パイルスリピア	1337	wf337	10	ガンランス	0	1035	420	70	0	なし	0	睡眠	390	0	16	0	161	0	0	0	8	0	0	5	0	1	15	0	0
ブリッツデュエル	1514	wf514	9	太刀	0	1053	260	0	0	雷	340	麻痺	280	0	0	0	196	0	0	0	8	0	0	1	0	1	15	0	0
ブリッツディライト	1514	wf514	10	太刀	0	1037	400	0	0	雷	380	麻痺	300	0	0	0	196	0	0	0	8	0	0	5	0	1	15	0	0
ヘイルデュエル	1515	wf515	9	太刀	0	1053	265	0	0	氷	340	毒	310	0	0	0	197	0	0	0	8	0	0	1	0	1	15	0	0
ヘイルディライト	1515	wf515	10	太刀	0	1037	410	0	0	氷	380	毒	350	0	0	0	197	0	0	0	8	0	0	5	0	1	15	0	0
フロストセーバー	1517	wf517	9	ランス	0	1042	265	0	0	氷	500	なし	0	0	0	0	250	0	0	0	8	0	0	1	0	1	15	0	0
フロストギャザード	1517	wf517	10	ランス	0	1041	415	0	0	氷	550	なし	0	0	0	0	250	0	0	0	8	0	0	5	0	1	15	0	0
スリープセーバー	1516	wf516	9	ランス	0	1042	265	0	0	なし	0	睡眠	370	0	0	0	251	0	0	0	8	0	0	1	0	1	15	0	0
スリープギャザード	1516	wf516	10	ランス	0	1041	425	0	0	なし	0	睡眠	390	0	0	0	251	0	0	0	8	0	0	5	0	1	15	0	0
リベラルディーネ	2312	wg312	9	ハンマー	0	1034	250	0	0	雷	610	なし	0	0	0	0	255	0	0	4	8	0	0	1	0	1	15	0	0
リベラルダレオン	2312	wg312	10	ハンマー	0	1044	415	0	0	雷	660	なし	0	0	0	0	255	0	0	4	8	0	0	5	0	1	15	0	0
イデアルモラル	2313	wg313	9	ハンマー	0	1034	245	0	10	なし	0	麻痺	360	0	0	0	255	0	0	4	8	0	0	1	0	1	15	0	0
イデアルダーレ	2313	wg313	10	ハンマー	0	1044	410	0	10	なし	0	麻痺	380	0	0	0	255	0	0	4	8	0	0	5	0	1	15	0	0
オーディファクト	2314	wg314	9	ランス	0	1042	270	0	10	なし	0	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
オーディブランツ	2314	wg314	10	ランス	0	1041	420	0	10	なし	0	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
アレマフィード	2315	wg315	9	ランス	0	1042	255	0	20	なし	0	毒	360	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
アレマルド	2315	wg315	10	ランス	0	1041	400	0	20	なし	0	毒	420	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ガルド＝クリーク	1101	wf101	4	双剣	0	1030	260	0	20	なし	0	なし	0	0	0	0	159	0	8	0	0	0	0	0	0	0	15	0	0
ボンド＝クリーク	1101	wf101	9	双剣	0	1030	270	0	20	なし	0	なし	0	0	0	0	159	0	0	0	8	0	0	1	0	1	15	0	0
ヴァイ＝クリーク	1101	wf101	10	双剣	0	1043	420	0	20	なし	0	なし	0	0	0	0	159	0	0	0	8	0	0	5	0	1	15	0	0
バレール＝マルシュ	1102	wf102	5	狩猟笛	0	1028	255	0	30	なし	0	なし	0	0	8	0	137	0	8	0	0	0	0	0	0	0	15	0	0
ノクタン＝マルシュ	1102	wf102	9	狩猟笛	0	788	265	0	30	なし	0	なし	0	0	8	0	137	0	0	0	8	0	0	1	0	1	15	0	0
クラシク＝マルシュ	1102	wf102	10	狩猟笛	0	1044	410	0	30	なし	0	なし	0	0	8	0	137	0	0	0	8	0	0	5	0	1	15	0	0
ツインピスタ	2505	wg505	9	双剣	0	1031	260	0	15	龍	440	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ツインスパーダ	2505	wg505	10	双剣	0	1043	390	0	15	龍	480	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
アイスフェスタ	2504	wg504	9	双剣	0	1031	270	0	0	氷	300	なし	0	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
アイスレイク	2504	wg504	10	双剣	0	1043	420	0	0	氷	340	なし	0	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
ヒートブライド	2852	wg852	10	片手剣	0	1030	255	0	15	火	520	麻痺	290	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
ヒートラウム	2852	wg852	10	片手剣	0	1034	400	0	15	火	580	麻痺	300	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
マーシュブライド	2853	wg853	10	片手剣	0	1030	255	0	15	水	470	毒	360	0	0	0	255	0	0	0	8	0	0	1	0	1	15	0	0
マーシュラウム	2853	wg853	10	片手剣	0	1034	405	0	15	水	550	毒	410	0	0	0	255	0	0	0	8	0	0	5	0	1	15	0	0
エレクトロトライブ	2856	wg856	9	狩猟笛	0	1029	250	0	0	雷	290	麻痺	320	0	11	0	255	0	0	0	8	0	0	1	0	1	15	0	0
エレクトロネイティブ	2856	wg856	10	狩猟笛	0	1048	410	0	0	雷	340	麻痺	350	0	11	0	255	0	0	0	8	0	0	5	0	1	15	0	0
プライマルトライブ	2857	wg857	9	狩猟笛	0	1029	250	0	15	なし	0	なし	0	0	7	0	255	0	0	0	8	0	0	1	0	1	15	0	0
プライマルネイティブ	2857	wg857	10	狩猟笛	0	1048	410	0	15	なし	0	なし	0	0	7	0	255	0	0	0	8	0	0	5	0	1	15	0	0
工房長双刃【猛炎】	2103	wg103	5	双剣	50000	1028	245	0	0	火	630	なし	0	1	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
工房長双刃【暴炎】	2103	wg103	9	双剣	0	1048	255	0	0	火	660	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
工房長双刃【獄炎】	2103	wg103	10	双剣	0	1048	400	0	0	火	700	なし	0	0	0	0	255	0	0	3	8	0	0	5	0	1	15	0	0
工房長双刃【滝雨】	2104	wg104	4	双剣	50000	1028	255	40	0	水	160	なし	0	2	0	0	255	0	8	3	0	0	0	0	0	0	15	0	0
工房長双刃【轟雨】	2104	wg104	9	双剣	0	1048	275	60	0	水	210	なし	0	0	0	0	255	0	0	3	8	0	0	1	0	1	15	0	0
工房長双刃【虹雨】	2104	wg104	10	双剣	0	1048	420	90	0	水	250	なし	0	0	0	0	255	0	0	3	8	0	0	5	0	1	15	0	0
ファセータ・ヴェヒト	1123	wf123	5	片手剣	0	1024	250	0	0	火	340	毒	410	1	0	0	193	0	8	0	0	0	0	0	0	0	15	0	0
バトルファセタス	1123	wf123	10	片手剣	0	1026	280	0	0	火	380	毒	440	0	0	0	193	0	0	0	8	0	0	1	0	1	15	0	0
シュラルドファセタス	1123	wf123	10	片手剣	0	1032	410	0	0	火	420	毒	480	0	0	0	193	0	0	0	8	0	0	5	0	1	15	0	0
カノレボ・ドゥアン	1124	wf124	5	双剣	0	1029	235	0	35	火	270	毒	130	0	0	0	158	0	8	0	0	0	0	0	0	0	15	0	0
マリエスカノレブル	1124	wf124	10	双剣	0	1031	250	0	35	火	300	毒	150	0	0	0	158	0	0	0	8	0	0	1	0	1	15	0	0
プロエカノレブル	1124	wf124	10	双剣	0	788	390	0	35	火	310	毒	160	0	0	0	158	0	0	0	8	0	0	5	0	1	15	0	0
バシリス・フィリア	1125	wf125	4	大剣	0	1031	265	30	-10	龍	520	なし	0	1	0	0	217	0	8	0	0	0	0	0	0	0	15	0	0
レギースバシリア	1125	wf125	9	大剣	0	1033	292	50	-10	龍	570	なし	0	0	0	0	217	0	0	0	8	0	0	1	0	1	15	0	0
アリシオンバシリア	1125	wf125	10	大剣	0	1037	425	100	-10	龍	610	なし	0	0	0	0	217	0	0	0	8	0	0	5	0	1	15	0	0
クルクス・オウラ	1126	wf126	4	ランス	0	1031	250	0	-10	龍	600	なし	0	0	0	0	209	0	8	0	0	0	0	0	0	0	15	0	0
スピニクロワルト	1126	wf126	9	ランス	0	1042	270	0	-10	龍	650	なし	0	0	0	0	209	0	0	0	8	0	0	1	0	1	15	0	0
スピニクルアガラー	1126	wf126	10	ランス	0	1041	425	0	-10	龍	680	なし	0	0	0	0	209	0	0	0	8	0	0	5	0	1	15	0	0
イデア・トリミニエ	1127	wf127	4	ガンランス	0	1030	240	0	0	火	370	なし	0	2	13	0	139	0	8	0	0	0	0	0	0	0	15	0	0
エルジェイディア	1127	wf127	9	ガンランス	0	1042	260	0	0	火	420	なし	0	0	13	0	139	0	0	0	8	0	0	1	0	1	15	0	0
エテノルディアス	1127	wf127	10	ガンランス	0	1043	415	0	0	火	450	なし	0	0	16	0	139	0	0	0	8	0	0	5	0	1	15	0	0
ドレッド・マックス	1128	wf128	4	狩猟笛	0	1028	240	0	0	なし	0	麻痺	270	1	6	0	138	0	8	0	0	0	0	0	0	0	15	0	0
セレスドレッグス	1128	wf128	9	狩猟笛	0	1029	250	0	0	なし	0	麻痺	280	0	6	0	138	0	0	0	8	0	0	1	0	1	15	0	0
ドレッグスターツ	1128	wf128	10	狩猟笛	0	1038	400	0	0	なし	0	麻痺	290	0	6	0	138	0	0	0	8	0	0	5	0	1	15	0	0
デッドリー・ゾーリャ	1254	wf254	4	片手剣	0	1026	240	30	0	雷	600	なし	0	2	0	0	217	0	8	0	0	0	0	0	0	0	15	0	0
ドゥレンワース	1254	wf254	10	片手剣	0	779	300	40	0	雷	630	なし	0	0	0	0	217	0	0	0	8	0	0	1	0	1	15	0	0
キノドゥレタール	1254	wf254	10	片手剣	0	1035	415	50	0	雷	650	なし	0	0	0	0	217	0	0	0	8	0	0	5	0	1	15	0	0
カーネリアンブレイズ	1255	wf255	5	双剣	0	1024	265	0	0	火	360	なし	0	1	0	0	187	0	8	0	0	0	0	0	0	0	15	0	0
カミリアナイド	1255	wf255	9	双剣	0	1031	270	0	0	火	390	なし	0	0	0	0	187	0	0	0	8	0	0	1	0	1	15	0	0
カミリアアレス	1255	wf255	10	双剣	0	1043	410	0	0	火	410	なし	0	0	0	0	187	0	0	0	8	0	0	5	0	1	15	0	0
セラフィユーオン	1256	wf256	4	大剣	0	1031	250	0	0	氷	700	なし	0	1	0	0	236	0	8	0	0	0	0	0	0	0	15	0	0
クロルゼーラフ	1256	wf256	9	大剣	0	1033	280	0	0	氷	720	なし	0	0	0	0	236	0	0	0	8	0	0	1	0	1	15	0	0
シャラクゼーラフ	1256	wf256	10	大剣	0	1039	415	0	0	氷	730	なし	0	0	0	0	236	0	0	0	8	0	0	5	0	1	15	0	0
ホーク・ウェイク	1257	wf257	4	ランス	0	1031	240	30	0	氷	540	なし	0	1	0	0	222	0	8	0	0	0	0	0	0	0	15	0	0
ファルオクルス	1257	wf257	9	ランス	0	779	260	40	0	氷	600	なし	0	0	0	0	222	0	0	0	8	0	0	1	0	1	15	0	0
アギラオクルス	1257	wf257	10	ランス	0	1035	415	50	0	氷	650	なし	0	0	0	0	222	0	0	0	8	0	0	5	0	1	15	0	0
アウトローガンランス	1258	wf258	5	ガンランス	0	1030	240	0	0	水	450	なし	0	1	14	0	156	0	8	0	0	0	0	0	0	0	15	0	0
イリーガルキャノン	1258	wf258	9	ガンランス	0	1040	260	0	0	水	480	なし	0	0	14	0	156	0	0	0	8	0	0	1	0	1	15	0	0
ブリガンデイズ	1258	wf258	10	ガンランス	0	1047	410	0	0	水	520	なし	0	0	17	0	156	0	0	0	8	0	0	5	0	1	15	0	0
アルマンダイン	1259	wf259	5	狩猟笛	0	1031	220	0	35	火	370	毒	170	1	6	0	146	0	8	0	0	0	0	0	0	0	15	0	0
スペッサータイン	1259	wf259	9	狩猟笛	0	1034	240	0	35	火	400	毒	180	0	6	0	146	0	0	0	8	0	0	1	0	1	15	0	0
デマントイド	1259	wf259	10	狩猟笛	0	1044	390	0	35	火	420	毒	200	0	6	0	146	0	0	0	8	0	0	5	0	1	15	0	0
レンブラント・ハード	1261	wf261	5	片手剣	0	1026	255	0	0	氷	450	睡眠	210	1	0	0	216	0	8	0	0	0	0	0	0	0	15	0	0
ゼナズブラッド	1261	wf261	10	片手剣	0	1031	290	0	0	氷	460	睡眠	220	0	0	0	216	0	0	0	8	0	0	1	0	1	15	0	0
